SettlementPoint,Month,Day,Time,NormalAvgPrice
HB_NORTH,1,15,22,0.9318551367331857
HB_NORTH,1,15,23,0.8896055902707788
HB_NORTH,1,15,24,0.8274675804609286
HB_NORTH,1,16,1,0.6278776256958645
HB_NORTH,1,16,2,0.597039457592627
HB_NORTH,1,16,3,0.587803661054094
HB_NORTH,1,16,4,0.6002485055424562
HB_NORTH,1,16,5,0.6579330991771923
HB_NORTH,1,16,6,0.7457514357554471
HB_NORTH,1,16,7,1.1187054230953617
HB_NORTH,1,16,8,1.1560399565604487
HB_NORTH,1,16,9,1.0207903258944733
HB_NORTH,1,16,10,1.0028666190527438
HB_NORTH,1,16,11,0.9267887018031327
HB_NORTH,1,16,12,0.8608075451761552
HB_NORTH,1,16,13,0.8505542456291397
HB_NORTH,1,16,14,0.8383442095273502
HB_NORTH,1,16,15,0.8220641613916311
HB_NORTH,1,16,16,0.8536067546545871
HB_NORTH,1,16,17,0.9716371036385516
HB_NORTH,1,16,18,1.7934664566436096
HB_NORTH,1,16,19,2.282180978563951
HB_NORTH,1,16,20,1.5739206151979728
HB_NORTH,1,16,21,1.2141158975061392
HB_NORTH,1,16,22,1.1099392433299742
HB_NORTH,1,16,23,0.9356331510307109
HB_NORTH,1,16,24,0.851884826486386
HB_NORTH,1,17,1,0.41201543826860854
HB_NORTH,1,17,2,0.39509433487165785
HB_NORTH,1,17,3,0.4031520031559201
HB_NORTH,1,17,4,0.4309509587366247
HB_NORTH,1,17,5,0.5719601537112138
HB_NORTH,1,17,6,1.2000553964694542
HB_NORTH,1,17,7,5.506476210993402
HB_NORTH,1,17,8,5.820960289404586
HB_NORTH,1,17,9,2.037012115879342
HB_NORTH,1,17,10,0.6179224365493595
HB_NORTH,1,17,11,0.5824686960986057
HB_NORTH,1,17,12,0.49638593992840424
HB_NORTH,1,17,13,0.4580784419603076
HB_NORTH,1,17,14,0.41742079074263444
HB_NORTH,1,17,15,0.3832764213880733
HB_NORTH,1,17,16,0.3783746731818137
HB_NORTH,1,17,17,0.403487739334431
HB_NORTH,1,17,18,0.5811928986202642
HB_NORTH,1,17,19,0.6689207620651693
HB_NORTH,1,17,20,0.5347270115143521
HB_NORTH,1,17,21,0.48302364002366943
HB_NORTH,1,17,22,0.4411573385633569
HB_NORTH,1,17,23,0.4030177086845157
HB_NORTH,1,17,24,0.37286859985423454
HB_NORTH,1,18,1,0.7238841129501026
HB_NORTH,1,18,2,0.7225624866154741
HB_NORTH,1,18,3,0.7310062104200448
HB_NORTH,1,18,4,0.7458377948419861
HB_NORTH,1,18,5,0.8223452748799217
HB_NORTH,1,18,6,1.269936060207422
HB_NORTH,1,18,7,2.68481047511243
HB_NORTH,1,18,8,2.587891210573011
HB_NORTH,1,18,9,1.6063633860556186
HB_NORTH,1,18,10,1.2000367118426287
HB_NORTH,1,18,11,1.0568605255912136
HB_NORTH,1,18,12,0.8763116835439165
HB_NORTH,1,18,13,0.8009789824700952
HB_NORTH,1,18,14,0.7305656683085019
HB_NORTH,1,18,15,0.6815920702419923
HB_NORTH,1,18,16,0.6735154648637073
HB_NORTH,1,18,17,0.7017835836877047
HB_NORTH,1,18,18,0.9353443264906538
HB_NORTH,1,18,19,1.0473154465077859
HB_NORTH,1,18,20,0.820289411692722
HB_NORTH,1,18,21,0.7154403891455319
HB_NORTH,1,18,22,0.6716798727322789
HB_NORTH,1,18,23,0.6304891853030258
HB_NORTH,1,18,24,0.5631596659222321
HB_NORTH,1,19,1,0.705076229086964
HB_NORTH,1,19,2,0.6500314052418203
HB_NORTH,1,19,3,0.6568834580026266
HB_NORTH,1,19,4,0.6833780620110774
HB_NORTH,1,19,5,0.7694855250385427
HB_NORTH,1,19,6,0.9083537943242164
HB_NORTH,1,19,7,1.440529892080169
HB_NORTH,1,19,8,1.3870838805458803
HB_NORTH,1,19,9,1.1809512933249586
HB_NORTH,1,19,10,1.0544167190087363
HB_NORTH,1,19,11,0.9720778849997146
HB_NORTH,1,19,12,0.9399874379032719
HB_NORTH,1,19,13,0.8941928852852167
HB_NORTH,1,19,14,0.8787757665734026
HB_NORTH,1,19,15,0.8285273796608233
HB_NORTH,1,19,16,0.8263575629532347
